sector,subsector,field,model_variable,category_value,category_name,gas,gas_name,model_variable_information
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_biogas,NemoMod Discounted Capital Investment,pp_biogas,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_biomass,NemoMod Discounted Capital Investment,pp_biomass,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_coal,NemoMod Discounted Capital Investment,pp_coal,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_coal_ccs,NemoMod Discounted Capital Investment,pp_coal_ccs,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_gas,NemoMod Discounted Capital Investment,pp_gas,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_gas_ccs,NemoMod Discounted Capital Investment,pp_gas_ccs,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_geothermal,NemoMod Discounted Capital Investment,pp_geothermal,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_hydropower,NemoMod Discounted Capital Investment,pp_hydropower,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_nuclear,NemoMod Discounted Capital Investment,pp_nuclear,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_ocean,NemoMod Discounted Capital Investment,pp_ocean,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_oil,NemoMod Discounted Capital Investment,pp_oil,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_solar,NemoMod Discounted Capital Investment,pp_solar,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_waste_incineration,NemoMod Discounted Capital Investment,pp_waste_incineration,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_pp_wind,NemoMod Discounted Capital Investment,pp_wind,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_fp_hydrogen_electrolysis,NemoMod Discounted Operating Costs,fp_hydrogen_electrolysis,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification,NemoMod Discounted Operating Costs,fp_hydrogen_gasification,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation,NemoMod Discounted Operating Costs,fp_hydrogen_reformation,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_biogas,NemoMod Discounted Operating Costs,pp_biogas,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_biomass,NemoMod Discounted Operating Costs,pp_biomass,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_coal,NemoMod Discounted Operating Costs,pp_coal,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_coal_ccs,NemoMod Discounted Operating Costs,pp_coal_ccs,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_gas,NemoMod Discounted Operating Costs,pp_gas,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_gas_ccs,NemoMod Discounted Operating Costs,pp_gas_ccs,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_geothermal,NemoMod Discounted Operating Costs,pp_geothermal,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_hydropower,NemoMod Discounted Operating Costs,pp_hydropower,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_nuclear,NemoMod Discounted Operating Costs,pp_nuclear,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_ocean,NemoMod Discounted Operating Costs,pp_ocean,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_oil,NemoMod Discounted Operating Costs,pp_oil,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_solar,NemoMod Discounted Operating Costs,pp_solar,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_waste_incineration,NemoMod Discounted Operating Costs,pp_waste_incineration,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_discounted_operating_costs_pp_wind,NemoMod Discounted Operating Costs,pp_wind,cat_technology,,," | Discounted operating (fixed and variable) costs by generation technology (in configuration monetary_units).
 | 
 | NemoMod variable **vdiscountedoperatingcost**"
Energy,Energy Technology,nemomod_entc_emissions_activity_ratio_fuel_production_fp_hydrogen_gasification_tonne_co2_per_tj,:math:\text{CO}_2 Fuel Production NemoMod EmissionsActivityRatio,fp_hydrogen_gasification,cat_technology,co2,Carbon Dioxide,| Ratio of emissions of :math:`\text{CO}_2` to energy produced.
Energy,Energy Technology,nemomod_entc_emissions_activity_ratio_fuel_production_fp_hydrogen_reformation_tonne_co2_per_tj,:math:\text{CO}_2 Fuel Production NemoMod EmissionsActivityRatio,fp_hydrogen_reformation,cat_technology,co2,Carbon Dioxide,| Ratio of emissions of :math:`\text{CO}_2` to energy produced.
Energy,Energy Technology,nemomod_entc_emissions_activity_ratio_fuel_production_fp_natural_gas_tonne_ch4_per_tj,:math:\text{CH}_4 Fuel Production NemoMod EmissionsActivityRatio,fp_natural_gas,cat_technology,ch4,Methane,| Ratio of emissions of :math:`\text{CH}_4` to energy produced.
